Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1513_Ubuntu Kylin Weather Indicator,0,Eager Action,multiple actions,action,"[', click', '""Configure', 'then Click', '""Show', 'and click']","To show temperature beside the indicator icon, click ""Configure..."" menu, then Click ""Show temperature beside icon"" checkbox and click ""OK(O)"" button"
../testcases/image/1513_Ubuntu Kylin Weather Indicator,0,Eager Action,multiple actions,action,"['Add', 'and change']",Add multi-locale and change locale from one to another
../testcases/image/1513_Ubuntu Kylin Weather Indicator,0,Eager Action,multiple actions,action,"['. Select', 'Select', 'and delete']",Open configuration dialog of locale. Select a locale and delete it. 
../testcases/image/1514_Ubuntu Kylin Music Lens,0,Eager Action,multiple actions,action,"['Click', ', select', '. Enter', 'Enter']","Click the button of Dash, select the music icon in Dash. Enter the song name or album name in the search bar"
../testcases/image/1514_Ubuntu Kylin Music Lens,0,Eager Action,multiple actions,action,"['Click', 'or listen']",Click one of the search results to download or listen the song
../testcases/image/1548_Ubuntu Kylin Fcitx Tests,0,Eager Action,multiple actions,action,"['. Use', 'Use']",Open gedit from dash or terminal. Use Ctrl + Space to switch input method from English to Fcitx.
../testcases/image/1552_EC2CloudImages test,1,Eager Action,multiple actions,action,"['Run', 'and verify']",Run 'apt-get update' and verify that an ec2 mirror is used.
../testcases/image/1611_Live Session Persistence,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select the USB disk to use and click ""Erase"" (all data will be removed)"
../testcases/image/1611_Live Session Persistence,0,Eager Action,multiple actions,action,"['Create', '""Make']","Create a bootable USB drive by clicking ""Make Startup Disk"""
../testcases/image/1611_Live Session Persistence,0,Eager Action,multiple actions,action,"['Browse', '. Save', 'Save']",Browse around to a few websites in the default browser. Save a few as bookmarks
../testcases/image/1611_Live Session Persistence,0,Eager Action,multiple actions,action,"['Create', 'and save']",Create a new text or image file in your favorite editor and save it to you home directory
../testcases/image/1625_Post-Installation Tests (UbuntuKylin),0,Eager Action,multiple actions,action,"['Start', ', check']","Start your machine, check the grub options"
../testcases/image/1625_Post-Installation Tests (UbuntuKylin),0,Eager Action,multiple actions,action,"['Log', 'and check']",Log in the system and check the default wallpaper as well as the theme.
../testcases/image/1625_Post-Installation Tests (UbuntuKylin),0,Eager Action,multiple actions,action,"['Click', ', enter']","Click the button of Dash, enter the application names to check whether they are preinstalled: Chinese Calendar, Weather Indicator, Youker Assistant, Fcitx and Chromium."
../testcases/image/1628_Xubuntu Post-install,3,Eager Action,multiple actions,action,"['Open', 'and suspend']",Open any application and suspend machine
../testcases/image/1628_Xubuntu Post-install,4,Eager Action,multiple actions,action,"['Open', 'and lock']",Open any application and lock desktop
../testcases/image/1628_Xubuntu Post-install,6,Eager Action,multiple actions,action,"['Open', 'and lock']",Open any application and lock desktop
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Boot', '. Follow', 'Follow']",Boot up the image. Follow the steps listed in the Non-English Installation Full Network Support test before proceeding.
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and open']","Click on the 'Overview button to go back to System Settings, and open the entry marked as ""User Manager"""
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and open']","Click on the 'Overview button to go back to System Settings, and open the entry marked as ""Login Screen"""
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and open']","Click on the 'Overview button to go back to System Settings, and open the entry marked as ""About System"""
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and open']","Click on the 'Overview button to go back to System Settings, and open the entry marked as ""Instant Messaging and VOIP"", is the UI localized?"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', '""Add', 'and complete']","Click on the button marked as ""Add Account"" and complete the process to add a IM account, was entire process localized?"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'then click']","Click on the launcher and then click on the entry marked as ""Instant Messenger Contacts"" to open your contact list, has the contact list UI been localized?"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Open', 'and send']",Open a conversation window with a friend and send them some messages
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', ', launch']","Click on the launcher, launch ""Muon Discover"" via Applications >System >Muon Discover"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', ', launch']","Click on the launcher, launch ""Dolphin"""
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and launch']","Click on the launcher, search for ""Kamoso"" via the search bar and launch it"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and launch']","Click on the launcher, search for ""Gwenview"" via the search bar and launch it"
../testcases/image/1634_Kubuntu Localisation Support,0,Eager Action,multiple actions,action,"['Click', 'and launch']","Click on the launcher, search for ""Muon Update Manager"" via the search bar and launch it"
../testcases/image/1635_Upgrade LTS,0,Eager Action,multiple actions,action,"['Install', 'then click', '""Install']","Install all updates available for the release you want to upgrade by running update-manager, then click ""Install now"" to install the updates."
../testcases/image/1635_Upgrade LTS,0,Eager Action,multiple actions,action,"['Ensure', '. Select', 'Select', 'and make', ""'Notify""]","Ensure the upgrade process is looking for any new LTS version by running 'Software & Updates' or clicking ""Settings ..."" in update-manager. Select the updates tab, and make sure the 'Notify me of a new Ubuntu version' option has the 'For long-term support versions' value selected"
../testcases/image/1635_Upgrade LTS,0,Eager Action,multiple actions,action,"['Watch', 'it upgrade']","Watch it upgrade, noting any errors"
../testcases/image/1635_Upgrade LTS,0,Eager Action,multiple actions,action,"['Open', 'and enter']",Open a terminal and enter the command grep Prompt= /etc/update-manager/release-upgrades
../testcases/image/1636_Upgrade LTS (Image),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1636_Upgrade LTS (Image),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1636_Upgrade LTS (Image),0,Eager Action,multiple actions,action,"['Open', 'and enter']",Open a Terminal and enter the command lsb_release -a
../testcases/image/1636_Upgrade LTS (Image),0,Eager Action,multiple actions,action,"['Open', 'and enter']",Open a terminal and enter the command grep Prompt= /etc/update-manager/release-upgrades
../testcases/image/1639_UbuntuStudio Install,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1639_UbuntuStudio Install,0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1639_UbuntuStudio Install,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1639_UbuntuStudio Install,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1639_UbuntuStudio Install,0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1640_Install_Minimal_System,0,Eager Action,multiple actions,action,"['Select', ', use']","Select disk to partition, use the listed device"
../testcases/image/1640_Install_Minimal_System,0,Eager Action,multiple actions,action,"['Write', ', verify']","Write changes to disks, verify targets, if correct, to start"
../testcases/image/1640_Install_Minimal_System,0,Eager Action,multiple actions,action,"['Wait', 'then login']","Wait for the system reboot, then login"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Eager Action,multiple actions,action,"['Select', ', use']","Select disk to partition, use the listed device"
